hotel_id,name,address,category,location,lat,lng,reviews,room type,price per night (pounds),disability_access,review_users,swimming_pool,breakfast_available,michelin_restaurant,distance_centre
1545,HOTEL LEONARD DE VINCI,PARIS-   FRANCE    22 RUE DES TROIS BORNES- 11. BASTILLE - RÉPUBLIQUE- 75011 PARIS,accommodation,Paris,48.8671143729,2.3742431402206,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86495,Double,99.44,FAUX,1,VRAI,VRAI,FAUX,3.72460063307809
1546,HOTEL DE PARIS,PARIS-   FRANCE    188 AVENUE JEAN-JAURÈS- 19. BUTTES-CHAUMONT - LA VILLETTE- 75019 PARIS,accommodation,Paris,48.888042570939,2.39088088274,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86531,Single,97.68,FAUX,2,VRAI,VRAI,FAUX,2.5963756998987
1547,GRAND HOTEL NOUVEL OPERA,PARIS-   FRANCE    152 AVENUE LEDRU-ROLLIN- 11. BASTILLE - RÉPUBLIQUE- 75011 PARIS,accommodation,Paris,48.855379886141,2.3786687850952,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86535,Twin,337.92,VRAI,5,FAUX,VRAI,FAUX,3.67877244987639
1548,HOTEL BEDFORD,PARIS-   FRANCE    17- RUE DE L'ARCADE- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.872102901947,2.3237451910973,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86537,Family,162.8,FAUX,2,VRAI,VRAI,FAUX,3.62359878263388
1549,COURCELLES ETOILE,PARIS-   FRANCE    184 RUE DE COURCELLES- 17. PALAIS DES CONGRÈS - BATIGNOLLES- 75017 PARIS,accommodation,Paris,48.884490131691,2.2978641092232,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86621,Double,141.68,VRAI,4,VRAI,VRAI,FAUX,2.37143550533394
1550,NEWHOTEL ROBLIN,PARIS-   FRANCE    6- RUE CHAUVEAU-LAGARDE- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.871333263026,2.323926910758,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86642,Double,355.52,FAUX,4,VRAI,VRAI,VRAI,3.65013660355917
1551,HOTEL MARAIS BASTILLE,PARIS-   FRANCE    36 BOULEVARD RICHARD LENOIR- 11. BASTILLE - RÉPUBLIQUE- 75011 PARIS,accommodation,Paris,48.857194058758,2.3714053630829,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86685,Twin,179.52,VRAI,4,FAUX,VRAI,FAUX,3.9879535187444
1552,LES HAUTS DE PASSY - TROCADERO EIFFEL,PARIS-   FRANCE    37 RUE DE L'ANNONCIATION- 16. TROCADÉRO - PASSY- 75016 PARIS,accommodation,Paris,48.857251059425,2.2782918065786,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86705,Double,135.52,FAUX,3,FAUX,VRAI,FAUX,1.88931330585541
1553,HOTEL DU LION,PARIS-   FRANCE    1 AVENUE DU GENERAL LECLERC- 14. MONTPARNASSE - PORTE D'ORLÉANS- 75014 PARIS,accommodation,Paris,48.833350445218,2.3319245874882,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86727,Double,190.08,FAUX,2,VRAI,FAUX,FAUX,3.84566590138021
1554,KYRIAD HOTEL PARIS BERCY VILLAGE,PARIS-   FRANCE    19- RUE BARON LE ROY- 12. GARE DE LYON - BERCY- 75012 PARIS,accommodation,Paris,48.835123583403,2.3876074701411,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86730,Single,86.24,VRAI,3,VRAI,FAUX,FAUX,3.1073832878655
1555,HOTEL MONTEROSA,PARIS-   FRANCE    30- RUE LA BRUYÈRE- 09. OPERA - HAUSSMANN- 75009 PARIS,accommodation,Paris,48.879486864349,2.3341722786427,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86744,Twin,136.4,FAUX,4,FAUX,VRAI,FAUX,3.68300598154386
1556,MERCURE PARIS XV,PARIS-   FRANCE    6- RUE SAINT LAMBERT- 15. EIFFEL TOWER - PORTE DE VERSAILLES- 75015 PARIS,accommodation,Paris,48.838441466123,2.2905478253961,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86750,Single,104.72,FAUX,4,FAUX,VRAI,FAUX,2.35066415500994
1557,IBIS AVENUE D'ITALIE,PARIS-   FRANCE    15- BIS AVENUE D'ITALIE- 13. PLACE D'ITALIE - GARE D'AUSTERLITZ- 75013 PARIS,accommodation,Paris,48.829261753033,2.3566807061434,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86758,Double,357.28,VRAI,3,FAUX,VRAI,VRAI,3.87973350616005
1558,JACK'S HOTEL,PARIS-   FRANCE    19- AVENUE STEPHEN PICHON- 13. PLACE D'ITALIE - GARE D'AUSTERLITZ- 75013 PARIS,accommodation,Paris,48.832987178326,2.3592938482761,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86761,Single,96.8,VRAI,1,FAUX,FAUX,FAUX,3.98704565585102
1559,AUTEUIL TOUR EIFFEL,PARIS-   FRANCE    8 10 RUE FÉLICIEN DAVID- 16. TROCADÉRO - PASSY- 75016 PARIS,accommodation,Paris,48.850563931097,2.2752329704963,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86815,Double,150.48,VRAI,5,VRAI,VRAI,FAUX,1.75666458636551
1560,CITADINES PLACE D'ITALIE PARIS,PARIS-   FRANCE    18- PLACE D'ITALIE- 13. PLACE D'ITALIE - GARE D'AUSTERLITZ- 75013 PARIS,accommodation,Paris,48.830629631356,2.3548802733421,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86854,Double,155.76,FAUX,3,FAUX,FAUX,FAUX,3.96021709648597
1561,NEWHOTEL OPÉRA,PARIS-   FRANCE    4- RUE DE LIÈGE- 09. OPERA - HAUSSMANN- 75009 PARIS,accommodation,Paris,48.879702064729,2.3286931961775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86923,Twin,161.04,FAUX,2,VRAI,VRAI,FAUX,3.54217432261669
1562,HOTEL JULES & JIM,PARIS-   FRANCE    11 RUE DES GRAVILLIERS- 03. TEMPLE - RÉPUBLIQUE- 75003 PARIS,accommodation,Paris,48.863614431064,2.3574287071824,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86951,Twin,98.56,FAUX,4,FAUX,FAUX,FAUX,4.40982086412735
1563,RAMADA PARIS TOUR EIFFEL,PARIS-   FRANCE    102- BD. DE GRENELLE- 15. EIFFEL TOWER - PORTE DE VERSAILLES- 75015 PARIS,accommodation,Paris,48.849605155867,2.2955766320229,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87044,Single,104.72,FAUX,4,FAUX,VRAI,FAUX,2.64981375376
1564,ARC DE TRIOMPHE,PARIS-   FRANCE    10 RUE DE L'ARC DE TRIOMPHE- 17. PALAIS DES CONGRÈS - BATIGNOLLES- 75017 PARIS,accommodation,Paris,48.876772084963,2.2938197851181,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87062,Double,121.44,FAUX,4,FAUX,VRAI,FAUX,2.36853399115599
1565,LA MAISON MONTPARNASSE,PARIS-   FRANCE    53 RUE DE GERGOVIE- 14. MONTPARNASSE - PORTE D'ORLÉANS- 75014 PARIS,accommodation,Paris,48.832518855881,2.3168452084064,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87065,Double,257.84,VRAI,3,VRAI,VRAI,FAUX,3.31867104971405
1566,LIBERTEL MONTMARTRE DUPERRE,PARIS-   FRANCE    32 RUE DUPERRE- 09. OPERA - HAUSSMANN- 75009 PARIS,accommodation,Paris,48.882069648764,2.3346316069365,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87089,Single,84.48,FAUX,3,VRAI,VRAI,FAUX,3.59162825925246
1567,MODERN HOTEL,PARIS-   FRANCE    121 RUE DU CHEMIN VERT- 11. BASTILLE - RÉPUBLIQUE- 75011 PARIS,accommodation,Paris,48.861841693713,2.3832969367504,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87113,Single,83.6,FAUX,2,FAUX,FAUX,FAUX,3.43292562323594
1568,CITADINES MONTPARNASSE PARIS,PARIS-   FRANCE    67 AVENUE DU MAINE- 14. MONTPARNASSE - PORTE D'ORLÉANS- 75014 PARIS,accommodation,Paris,48.839218848863,2.3224570602179,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87164,Double,143.44,FAUX,2,FAUX,VRAI,FAUX,3.68264750751825
1569,HOTEL LE ROYAL MONCEAU RAFFLES PARIS,PARIS-   FRANCE    37 AVENUE HOCHE- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.875902407127,2.3004441708326,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87169,Single,102.08,FAUX,1,FAUX,FAUX,FAUX,2.65091459928933
1570,NEPTUNE,PARIS-   FRANCE    15- RUE GODEFROY- 13. PLACE D'ITALIE - GARE D'AUSTERLITZ- 75013 PARIS,accommodation,Paris,48.831879946416,2.3574391007423,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87173,Double,178.64,FAUX,2,FAUX,VRAI,FAUX,3.97672643686209
1571,LIBERTEL GARE DE L'EST FRANCAIS,PARIS-   FRANCE    13 RUE DU 8 MAI 1945- 10. GARE DU NORD - GARE DE L'EST- 75010 PARIS,accommodation,Paris,48.876229297614,2.357002794688,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87184,Double,114.4,FAUX,1,VRAI,VRAI,FAUX,3.93057977320812
1572,MERCURE PARIS PLACE D'ITALIE,PARIS-   FRANCE    25 BOULEVARD AUGUSTE BLANQUI- 13. PLACE D'ITALIE - GARE D'AUSTERLITZ- 75013 PARIS,accommodation,Paris,48.830330350468,2.3529785871506,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87185,Twin,161.92,FAUX,5,VRAI,VRAI,FAUX,3.9657811029673
1573,LONGCHAMP ELYSÉES,PARIS-   FRANCE    68 RUE DE LONGCHAMP- 16. TROCADÉRO - PASSY- 75016 PARIS,accommodation,Paris,48.865206162121,2.2856893390417,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87198,Twin,136.4,VRAI,5,FAUX,VRAI,FAUX,2.17179434610999
1574,HIPOTEL PARIS VOLTAIRE BASTILLE,PARIS-   FRANCE    132 BOULEVARD VOLTAIRE- 11. BASTILLE - RÉPUBLIQUE- 75011 PARIS,accommodation,Paris,48.857324648414,2.3805892467499,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87213,Single,124.08,FAUX,3,FAUX,VRAI,FAUX,3.58640957182415
1575,HOTEL THOUMIEUX,PARIS-   FRANCE    79 RUE SAINT-DOMINIQUE- 07. INVALIDES - EIFFEL TOWER- 75007 PARIS,accommodation,Paris,48.859775788331,2.3086443543434,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87225,Double,146.96,VRAI,2,FAUX,VRAI,FAUX,3.20969395486451
1576,IBIS GARE DE LYON DIDEROT,PARIS-   FRANCE    31 BIS BOULEVARD DIDEROT- 12. GARE DE LYON - BERCY- 75012 PARIS,accommodation,Paris,48.846129848865,2.3760123820701,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87227,Twin,277.2,VRAI,3,VRAI,FAUX,FAUX,3.75658242032374
1577,MY HOTEL IN FRANCE MONTMARTRE,PARIS-   FRANCE    57- RUE DES ABBESSES- 18. MONTMARTRE - PIGALLE- 75018 PARIS,accommodation,Paris,48.885509920348,2.3356059193611,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87228,Single,74.8,FAUX,2,FAUX,VRAI,FAUX,3.47095472945875
1578,LE CANAL,PARIS-   FRANCE    48 AVENUE DE FLANDRE- 19. BUTTES-CHAUMONT - LA VILLETTE- 75019 PARIS,accommodation,Paris,48.887245399489,2.372948974371,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87244,Double,155.76,FAUX,4,VRAI,VRAI,FAUX,3.16667864283293
1579,HOLIDAY INN EXPRESS PARIS - PLACE DÂ€™ITALIE,PARIS-   FRANCE    178 BOULEVARD VINCENT AURIOL- 13. PLACE D'ITALIE - GARE D'AUSTERLITZ- 75013 PARIS,accommodation,Paris,48.831554830585,2.3574350774288,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87266,Single,85.36,VRAI,4,FAUX,VRAI,FAUX,3.96348688517946
1580,HOTEL CARDINAL RIVE GAUCHE,PARIS-   FRANCE    20-22 RUE PASCAL- 05. PANTHEON - SAINT-MICHEL- 75005 PARIS,accommodation,Paris,48.837933649578,2.3493053019047,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87270,Double,184.8,FAUX,4,FAUX,VRAI,FAUX,4.31735896653721
1581,SOFITEL PARIS LE FAUBOURG,PARIS-   FRANCE    15 RUE BOISSY D'ANGLAS- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.867848348608,2.3211327195168,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87276,Single,102.08,VRAI,1,VRAI,VRAI,FAUX,3.6260213707233
1582,ALTONA,PARIS-   FRANCE    166 RUE DU FAUBOURG-POISSONNIÈRE- 10. GARE DU NORD - GARE DE L'EST- 75010 PARIS,accommodation,Paris,48.882500026374,2.3497304320335,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87287,Double,109.12,FAUX,1,VRAI,VRAI,FAUX,3.71708871089456
1583,YLLEN EIFFEL,PARIS-   FRANCE    196 RUE VAUGIRARD- 15. EIFFEL TOWER - PORTE DE VERSAILLES- 75015 PARIS,accommodation,Paris,48.84146257242,2.3078551143408,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87341,Double,162.8,VRAI,2,VRAI,VRAI,FAUX,3.1216760010672
1584,ROYAL FROMENTIN,PARIS-   FRANCE    11- RUE FROMENTIN- 09. OPERA - HAUSSMANN- 75009 PARIS,accommodation,Paris,48.882790176401,2.3346644639969,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87352,Single,77.44,FAUX,1,FAUX,VRAI,FAUX,3.56370013225566
1585,BONSÉJOUR MONTMARTRE,PARIS-   FRANCE    11- RUE BURQ- 18. MONTMARTRE - PIGALLE- 75018 PARIS,accommodation,Paris,48.886178898258,2.3362731188536,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87412,Double,154.88,VRAI,5,VRAI,VRAI,FAUX,3.45434325908234
1586,ALMA,PARIS-   FRANCE    32- RUE DE L'EXPOSITION- 07. INVALIDES - EIFFEL TOWER- 75007 PARIS,accommodation,Paris,48.857005673756,2.3033925890923,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87413,Double,102.96,FAUX,4,FAUX,VRAI,FAUX,2.99405552734575
1587,OPERA FROCHOT,PARIS-   FRANCE    4 RUE FROCHOT- 09. OPERA - HAUSSMANN- 75009 PARIS,accommodation,Paris,48.881231910874,2.3376727848699,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87414,Twin,366.96,VRAI,4,FAUX,VRAI,VRAI,3.67992327816687
1588,ATALA CHAMPS-ELYSÉES,PARIS-   FRANCE    10- RUE CHATEAUBRIAND- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.873400896527,2.3022821545601,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87430,Twin,90.64,FAUX,2,FAUX,VRAI,FAUX,2.7699255754135
1589,HOTEL DERBY EIFFEL,PARIS-   FRANCE    5 AVENUE DUQUESNE- 07. INVALIDES - EIFFEL TOWER- 75007 PARIS,accommodation,Paris,48.853647713482,2.3074313253164,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87475,Double,393.36,VRAI,4,FAUX,VRAI,VRAI,3.17831408653189
1590,BEST WESTERN PREMIER HOTEL OPÉRA RICHEPANSE,PARIS-   FRANCE    14- RUE DU CHEVALIER DE SAINT GEORGE- 01. LOUVRE - CHÂTELET- 75001 PARIS,accommodation,Paris,48.868708462689,2.3251989483833,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87529,Twin,156.64,FAUX,4,FAUX,FAUX,FAUX,3.76180731277923
1591,PAVILLON BERCY GARE DE LYON,PARIS-   FRANCE    209-211 RUE DE CHARENTON- 12. GARE DE LYON - BERCY- 75012 PARIS,accommodation,Paris,48.839221496904,2.3891884088516,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87541,Single,80.96,VRAI,1,FAUX,VRAI,FAUX,3.11136756142754
1592,JARDINS EIFFEL,PARIS-   FRANCE    8- RUE AMELIE- 07. INVALIDES - EIFFEL TOWER- 75007 PARIS,accommodation,Paris,48.859044782381,2.3075010627508,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87575,Twin,194.48,FAUX,2,FAUX,VRAI,FAUX,3.16454156577316
1593,HOTEL DE NEMOURS,PARIS-   FRANCE    8 RUE DE NEMOURS- 11. BASTILLE - RÉPUBLIQUE- 75011 PARIS,accommodation,Paris,48.865206603232,2.3727860301733,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87580,Twin,117.04,FAUX,2,FAUX,FAUX,FAUX,3.82018576505105
1594,MISTRAL HOTEL,PARIS-   FRANCE    3 RUE DE CHALIGNY- 12. GARE DE LYON - BERCY- 75012 PARIS,accommodation,Paris,48.845373401787,2.3833264410496,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87592,Single,73.92,FAUX,0,FAUX,VRAI,FAUX,3.43567717354229
1595,CHATEAU FRONTENAC,PARIS-   FRANCE    54 RUE PIERRE CHARRON- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.869035743241,2.3025979846716,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87596,Twin,349.36,VRAI,3,FAUX,VRAI,FAUX,2.85189924748911
1596,HOTEL DES PYRÉNÉES,PARIS-   FRANCE    204 RUE DU FAUBOURG SAINT-ANTOINE- 12. GARE DE LYON - BERCY- 75012 PARIS,accommodation,Paris,48.849867256924,2.385465502739,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87600,Double,180.4,FAUX,4,FAUX,VRAI,FAUX,3.37451503039237
1597,LE 7 EIFFEL HOTEL,PARIS-   FRANCE    17 BIS RUE AMÉLIE- 07. INVALIDES - EIFFEL TOWER- 75007 PARIS,accommodation,Paris,48.858422293944,2.3077350854874,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87619,Single,72.16,FAUX,1,VRAI,FAUX,FAUX,3.17829174216527
1598,HOTEL CHARMA,PARIS-   FRANCE    14 BIS- RUE DES MARAICHERS- 20. BELLEVILLE - MÉNILMONTANT- 75020 PARIS,accommodation,Paris,48.848683820053,2.4078753590584,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87624,Twin,228.8,VRAI,5,FAUX,VRAI,FAUX,2.38593034623076
1599,GRAND HOTEL DE L'EUROPE,PARIS-   FRANCE    74- BOULEVARD DE STRASBOURG- 10. GARE DU NORD - GARE DE L'EST- 75010 PARIS,accommodation,Paris,48.875700861981,2.3582035303116,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87657,Double,115.28,FAUX,2,FAUX,VRAI,FAUX,3.93294215933575
1600,ARLEY TOUR EIFFEL,PARIS-   FRANCE    34- RUE VIALA- 15. EIFFEL TOWER - PORTE DE VERSAILLES- 75015 PARIS,accommodation,Paris,48.850082584711,2.289030700922,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87659,Single,90.64,VRAI,3,FAUX,VRAI,FAUX,2.36319002418552
1601,RÉSIDENCE IMPÉRIALE,PARIS-   FRANCE    155- AVENUE MALAKOFF- 16. TROCADÉRO - PASSY- 75016 PARIS,accommodation,Paris,48.876146288897,2.2835341840982,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87674,Family,192.72,FAUX,3,FAUX,VRAI,FAUX,1.95534666970357
1602,HOTEL RÉSIDENCE DE BRUXELLES,PARIS-   FRANCE    88 BD DE LA CHAPELLE- 18. MONTMARTRE - PIGALLE- 75018 PARIS,accommodation,Paris,48.884190633715,2.353423833847,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87696,Family,123.2,VRAI,5,FAUX,VRAI,FAUX,3.62779142851693
1603,WARWICK CHAMPS-ELYSEES,PARIS-   FRANCE    5 RUE DE BERRI- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.872087024129,2.3033376038074,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87698,Twin,150.48,FAUX,4,FAUX,VRAI,FAUX,2.83526472301165
1604,LIBERTEL AUSTERLITZ JARDIN DES PLANTES,PARIS-   FRANCE    12-14 BOULEVARD DE L'HOPITAL- 05. PANTHEON - SAINT-MICHEL- 75005 PARIS,accommodation,Paris,48.842315196323,2.3632460832596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87756,Twin,235.84,VRAI,5,VRAI,VRAI,FAUX,4.19565457989232
1605,VILLA EUGENIE,PARIS-   FRANCE    167- RUE DE ROME- 17. PALAIS DES CONGRÈS - BATIGNOLLES- 75017 PARIS,accommodation,Paris,48.887155452355,2.3142877221107,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87795,Twin,166.32,VRAI,5,FAUX,VRAI,FAUX,2.87372422597881
1606,MERCURE PARIS CHAMPS ELYSÉES,PARIS-   FRANCE    51 RUE LAURISTON- 16. TROCADÉRO - PASSY- 75016 PARIS,accommodation,Paris,48.870057268231,2.2908613085747,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87801,Single,71.28,FAUX,3,FAUX,VRAI,FAUX,2.34457948953119
1607,ANGLETERRE HOTEL,PARIS-   FRANCE    6 RUE BERVIC- 18. MONTMARTRE - PIGALLE- 75018 PARIS,accommodation,Paris,48.884102983801,2.3487845062664,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87834,Twin,126.72,FAUX,3,FAUX,FAUX,FAUX,3.64714728882171
1608,HOTEL DU HOME MODERNE,PARIS-   FRANCE    61 RUE BRANCION- 15. EIFFEL TOWER - PORTE DE VERSAILLES- 75015 PARIS,accommodation,Paris,48.833050297792,2.3039746284485,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87923,Double,170.72,VRAI,3,VRAI,VRAI,FAUX,2.83154274072184
1609,HOTEL DE BLOIS,PARIS-   FRANCE    5 RUE DES PLANTES- 14. MONTPARNASSE - PORTE D'ORLÉANS- 75014 PARIS,accommodation,Paris,48.831876615816,2.3246785998344,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87954,Twin,115.28,FAUX,3,FAUX,FAUX,FAUX,3.5760606925317
1610,HOTEL EXCELSIOR LATIN,PARIS-   FRANCE    20 RUE CUJAS- 05. PANTHEON - SAINT-MICHEL- 75005 PARIS,accommodation,Paris,48.84811724306,2.3419526964426,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87972,Single,88,FAUX,4,FAUX,FAUX,FAUX,4.61992892978571
1611,BEST WESTERN LE PATIO SAINT ANTOINE,PARIS-   FRANCE    289 BIS- RUE DU FAUBOURG SAINT ANTOINE- 11. BASTILLE - RÉPUBLIQUE- 75011 PARIS,accommodation,Paris,48.849361585979,2.3904436826706,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88001,Family,102.08,VRAI,3,VRAI,VRAI,FAUX,3.1539583156041
1612,ART HOTEL BATIGNOLLES,PARIS-   FRANCE    110 RUE LEGENDRE- 17. PALAIS DES CONGRÈS - BATIGNOLLES- 75017 PARIS,accommodation,Paris,48.88802934364,2.3209878802299,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88078,Single,90.64,VRAI,4,FAUX,VRAI,FAUX,3.04376254902951
1613,BEST WESTERN AU TROCADÉRO,PARIS-   FRANCE    3- AVENUE RAYMOND POINCARÉ- 16. TROCADÉRO - PASSY- 75016 PARIS,accommodation,Paris,48.863709890475,2.2867005318403,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88103,Double,97.68,FAUX,3,FAUX,FAUX,FAUX,2.2271522464064
1614,CAMPANILE PARIS 19 - LA VILLETTE,PARIS-   FRANCE    147 - 151 AVENUE DE FLANDRES- 19. BUTTES-CHAUMONT - LA VILLETTE- 75019 PARIS,accommodation,Paris,48.89342490927,2.3800206184387,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88120,Double,124.08,FAUX,3,FAUX,VRAI,FAUX,2.76179069270055
1615,BEST WESTERN EMPIRE ELYSEES,PARIS-   FRANCE    3 RUE DE MONTENOTTE- 17. PALAIS DES CONGRÈS - BATIGNOLLES- 75017 PARIS,accommodation,Paris,48.878008414674,2.2955448924404,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88139,Single,88,FAUX,1,FAUX,FAUX,FAUX,2.41595009733798
1616,IBIS ORNANO MONTMARTRE NORD,PARIS-   FRANCE    70 BIS- BOULEVARD ORNANO- 18. MONTMARTRE - PIGALLE- 75018 PARIS,accommodation,Paris,48.896620618931,2.3456796258688,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88152,Twin,152.24,FAUX,5,VRAI,VRAI,FAUX,3.09056048440465
1617,LA MAISON CHAMPS ELYSÉES,PARIS-   FRANCE    8 RUE JEAN GOUJON- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.866600936378,2.3090359568596,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88191,Twin,116.16,FAUX,3,VRAI,VRAI,FAUX,3.15507213501085
1618,CONCORDE OPÉRA PARIS,PARIS-   FRANCE    108 RUE SAINT-LAZARE- 08. CHAMPS-ELYSEES - MADELEINE- 75008 PARIS,accommodation,Paris,48.875565910073,2.3255234956741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88209,Double,132,VRAI,3,FAUX,FAUX,FAUX,3.58486591729753
1619,MERCURE PARIS GOBELINS PLACE D'ITALIE,PARIS-   FRANCE    8 BIS AVENUE DE LA SOEUR ROSALIE- 13. PLACE D'ITALIE - GARE D'AUSTERLITZ- 75013 PARIS,accommodation,Paris,48.832073923434,2.353685349226,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88220,Double,145.2,FAUX,5,FAUX,VRAI,FAUX,4.03475465980283
1620,BEST WESTERN OPÉRA BATIGNOLLES,PARIS-   FRANCE    165- RUE DE ROME- 17. PALAIS DES CONGRÈS - BATIGNOLLES- 75017 PARIS,accommodation,Paris,48.887214976212,2.314280346036,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88254,Double,152.24,VRAI,3,FAUX,VRAI,FAUX,2.87165587934485
1621,PAVILLON MONCEAU,PARIS-   FRANCE    43 RUE JOUFFROY D'ABBANS- 17. PALAIS DES CONGRÈS - BATIGNOLLES- 75017 PARIS,accommodation,Paris,48.8853519684,2.3079675431654,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88340,Twin,128.48,FAUX,4,VRAI,VRAI,FAUX,2.71634609047494
1622,IBIS STYLES PARIS ALESIA MONTPARNASSE,PARIS-   FRANCE    32 RUE DES PLANTES- 14. MONTPARNASSE - PORTE D'ORLÉANS- 75014 PARIS,accommodation,Paris,48.83037051954,2.3235359787941,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88346,Twin,116.16,FAUX,4,FAUX,VRAI,FAUX,3.49418075734197
1623,EIFFEL SEINE,PARIS-   FRANCE    3- BOULEVARD DE GRENELLE- 15. EIFFEL TOWER - PORTE DE VERSAILLES- 75015 PARIS,accommodation,Paris,48.854298057366,2.2892788052559,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88404,Double,115.28,FAUX,1,VRAI,VRAI,FAUX,2.377919150405
